200,"Final Fantasy XV",https://www.imdb.com/title/tt0960140/?ref_=adv_li_tt,2016,T,8,"2,881","After leaving his home city of Insomnia, young prince Noctis embarks on a journey with his closest friends to reclaim his throne.",True,True,False,False,False,True,False,False,False
201,"Max Payne",https://www.imdb.com/title/tt0291337/?ref_=adv_li_tt,2001,M,9.2,"15,049","A troubled NYPD cop is framed for murder and finds himself being hunted by the police, the mob, and a ruthless corporation.",True,False,False,True,False,False,False,False,False
202,"Five Nights at Freddy's: Security Breach",https://www.imdb.com/title/tt13160360/?ref_=adv_li_tt,2021,T,6.8,663,"Play as Gregory, a young boy who's been trapped overnight inside of Freddy Fazbear's Mega Pizzaplex. With the help of Freddy himself, Gregory must uncover the secrets of the Pizzaplex, learn the truth, and survive until dawn.",True,True,False,False,False,False,False,False,False
203,"Resident Evil 5",https://www.imdb.com/title/tt0473298/?ref_=adv_li_tt,2009,M,7.8,"8,447","Sent in by the BSAA, Chris Redfield has a new mission. It takes him into South Africa where he encounters a new horror and relives an old past.",True,True,False,False,False,False,False,False,False
204,"Hellblade: Senua's Sacrifice",https://www.imdb.com/title/tt4674622/?ref_=adv_li_tt,2017,M,8.7,"3,690","Set in the age of Vikings, a broken Celtic warrior named Senua embarks on a haunting vision quest into Viking Hell to fight for the soul of her dead lover.",True,True,False,False,False,False,False,False,False
205,"Tekken 3",https://www.imdb.com/title/tt0181047/?ref_=adv_li_tt,1997,T,8.4,"2,854","19 years after the second King of Iron Fist Tournament, Heihachi Mishima hosts the third Tournament to attract Toshin, a God who killed the mother of his grandson, Jin Kazama.",True,False,False,False,False,True,False,True,False
206,"Command & Conquer: Red Alert 3 - Uprising",https://www.imdb.com/title/tt1366331/?ref_=adv_li_tt,2009,T,7.7,386,"As the Allied Forces beat back the Soviet occupation in Europe and prevented the Empire of the Rising Sun from taking over the world. The post-war occupations by the Allies has begun. But ... See full summary Â»",True,False,False,False,False,False,False,True,False
207,"Fallout 76",https://www.imdb.com/title/tt8495446/?ref_=adv_li_tt,2018,M,4,"1,756","Twenty-five years after the bombs fall, you and your fellow Vault Dwellers - chosen from the nation's best and brightest - emerge into post-nuclear America.",True,True,False,False,False,False,False,True,False
208,"Dishonored 2",https://www.imdb.com/title/tt5724316/?ref_=adv_li_tt,2016,M,8.4,"2,834","Fifteen years after the events of the first game, Emily Kaldwin is dethroned by an otherworldly conspirator forcing herself, or her father, Corvo (not canon) to go on a journey to clear her name and reinstate her rightful title as Empress.",True,True,False,False,False,True,False,False,False
209,"Persona 5 Royal",https://www.imdb.com/title/tt10468596/?ref_=adv_li_tt,2019,M,9.6,"1,189","A group of high school students create a vigilante group to expose the crimes of corrupt adults but soon find themselves in the midst of a worldwide conspiracy and targeted by powerful individuals who would do anything to silence them.",True,True,False,False,False,True,False,False,False
210,"Star Wars: The Force Unleashed",https://www.imdb.com/title/tt1024923/?ref_=adv_li_tt,2008,T,8,"7,401","Darth Vader's secret apprentice, codenamed Starkiller, is trained in the Dark Side to defeat the enemies of the Empire, but must find his own path when his master betrays him.",True,True,False,False,False,True,False,False,False
211,"Assassin's Creed: Revelations",https://www.imdb.com/title/tt1928116/?ref_=adv_li_tt,2011,,8.3,"13,102","Ezio travels to Constantinople, at the peak of the Ottoman Empire to discover the truth behind his Ancestor, Altair, which will help him retrieve a powerful weapon hidden within Masyaf, the ancient assassins' fortress.",True,True,False,False,False,False,False,False,False
212,"Injustice: Gods Among Us",https://www.imdb.com/title/tt2182384/?ref_=adv_li_tt,2013,T,8,"6,316","In an alternative universe where Superman establishes a new world order under his iron fist, Batman and other heroes must fight back against Superman and those that have pledged their allegiance to his dictatorship.",True,True,False,False,False,True,False,False,False
213,"Team Fortress 2",https://www.imdb.com/title/tt1210335/?ref_=adv_li_tt,2007,M,8.2,"4,162","Nine mercenaries, two teams, guns, and hats. Welcome to Team Fortress 2, where psychopaths fight each other with shotguns, rocket launchers, pistols, baseball bats, surgical equipment, laser guns, and wear fancy hats.",True,False,True,False,False,False,False,True,False
214,"The Evil Within",https://www.imdb.com/title/tt2960790/?ref_=adv_li_tt,2014,M,7.8,"3,519","While investigating the scene of a cruel murder, detective Sebastian Castellanos is knocked unconscious by a mysterious and powerful force. When he awakens, he finds himself in a deranged world.",True,True,False,False,False,False,False,False,False
215,"The Warriors",https://www.imdb.com/title/tt0486048/?ref_=adv_li_tt,2005,M,8.9,"1,886","The Warriors, a gang from Coney Island, go to a gang leader's meeting, when suddenly the gang leader is shot and killed. Framed for this murder, they must travel all the way back to Coney with 60,000 gang members standing in their way.",True,False,False,True,False,False,False,False,True
217,"Street Fighter: The Movie",https://www.imdb.com/title/tt0161993/?ref_=adv_li_tt,1995,T,4.4,"1,916","Fighting game based on the 1994 movie which is itself based on Street Fighter II arcade. The film's characters played by the film's cast in digitized form take on evil dictator M. Bison while trying to save the hostages he captured.",True,False,False,False,False,False,False,False,False
218,"Fable III",https://www.imdb.com/title/tt1495761/?ref_=adv_li_tt,2010,M,7.4,"2,748","Your journey to rule the throne of Albion begins fifty years after the events of the last chapter, and you play as the child of your hero from Fable II (2008).",True,True,False,False,False,True,False,False,False
219,"The Matrix Awakens: An Unreal Engine 5 Experience",https://www.imdb.com/title/tt16385248/?ref_=adv_li_tt,2021,T,7.9,510,"THE MATRIX AWAKENS: AN UNREAL ENGINE 5 EXPERIENCE' is a free, cutting-edge cinematic and open world interactive tech demo that combines the power of PlayStationÂ®5 with UE5. An original ... See full summary Â»",True,False,False,False,False,False,False,True,False
220,"Demon Slayer: The Hinokami Chronicles",https://www.imdb.com/title/tt11996540/?ref_=adv_li_tt,2021,T,8.7,820,"In Solo Mode, follow Tanjiro through the story from the "Demon Slayer: Kimetsu no Yaiba"" anime as he face demons in order to turn his sister Nezuko"," who has become a demon"," back into a human."",True,True,False,False,False,True,False
221,M.U.G.E.N,https://www.imdb.com/title/tt12494574/?ref_=adv_li_tt,1999,E10+,6.2,32,"M.u.g.e.n is a freeware 2D fighting game that has literally every character that has been created ever, both original and from popular fiction, Submitted by players from around the world, Get ready for the fighting game of a lifetime.",True,True,False,False,False,False,False,False,False
222,"Star Wars: Knights of the Old Republic",https://www.imdb.com/title/tt0356070/?ref_=adv_li_tt,2003,T,9.5,"8,600","A republic soldier, training to become a Jedi Knight, is given the task of halting the conquest of Darth Malak by discovering the location of a weapon known as the Star Forge.",True,True,False,False,False,True,False,False,False
223,Hades,https://www.imdb.com/title/tt9459718/?ref_=adv_li_tt,2018,T,8.9,"1,552","Hades is a rogue-like dungeon crawler from the creators of Bastion and Transistor, in which you defy the god of death as you hack and slash your way out of the Underworld of Greek myth.",True,True,False,False,False,True,False,False,False
224,"Mob of the Dead",https://www.imdb.com/title/tt2822126/?ref_=adv_li_tt,2013,,9.1,859,"Mob of the Dead, featured in the DLC pack Uprising for Call of Duty: Black Ops II (2012) introduces a main Zombies map set in Alcatraz Prison around the 1930's.",True,False,False,False,False,False,False,False,True
225,"inFamous: Second Son",https://www.imdb.com/title/tt2722728/?ref_=adv_li_tt,2014,T,8,"4,580","Delsin Rowe, a rebellious youngster in Seattle becomes aware of his incredible powers after a confrontation with an escaped inmate. But when his abilities come under the attention of the D.U.P., he is faced to battle them.",True,True,False,False,False,True,False,False,False
226,"Assassin's Creed: Syndicate",https://www.imdb.com/title/tt4332798/?ref_=adv_li_tt,2015,M,7.9,"6,430","Set during the industrial revolution, play as twin assassins Jacob and Evie Frye who fight those who gain from the less privileged.",True,True,False,True,False,False,False,False,False
227,"Top Gun",https://www.imdb.com/title/tt0303153/?ref_=adv_li_tt,1987,Unrated,5.1,239,"The video game that trains you to be a Naval Aviator, just like in the movie! Top Gun is the Game that does just that!",True,False,False,False,False,False,False,False,False
228,"Halo: Combat Evolved",https://www.imdb.com/title/tt0309654/?ref_=adv_li_tt,2001,M,8.8,"11,196","Super-soldier John-117, Master Chief of the United Nations Space Command, must battle a genocidal alien race known as the Covenant following his violent crash-landing on Halo, an ancient and mysterious ring-world.",True,True,False,False,False,False,True,False,False
229,"Mafia: The City of Lost Heaven",https://www.imdb.com/title/tt0338221/?ref_=adv_li_tt,2002,M,9.2,"5,894","You play a 1930s mobster as you act out your confession of your rise in the ranks of organized crime.",True,False,False,True,False,False,False,False,False
230,Valorant,https://www.imdb.com/title/tt12104902/?ref_=adv_li_tt,2020,T,6.6,737,"A 5v5 hero shooter game that contains avatars with mythical powers, each with a different power.",True,True,False,False,False,False,False,True,False
231,Hitman,https://www.imdb.com/title/tt2995858/?ref_=adv_li_tt,2016,M,8.1,"2,768","When Agent 47 joins the ICA to hunt down threats to mankind, he is also pulled into a game of Cat and Mouse against a mysterious organization that is determined to stop him. All the while he is being stalked by someone from his past.",True,False,False,True,False,False,True,False,False
232,Spider-Man,https://www.imdb.com/title/tt0316655/?ref_=adv_li_tt,2002,E,7.2,"2,410","In this game loosely based on the film, Spider-Man is on a mission to fight evil in the forms of the villains Shocker, Vulture, Scorpion, and the Green Goblin.",True,True,False,True,False,False,False,False,False
233,"Grand Theft Auto IV: The Ballad of Gay Tony",https://www.imdb.com/title/tt1450324/?ref_=adv_li_tt,2009,M,8.6,"4,653","Luis Lopez is forced to help his boss Anthony "Gay Tony"" Prince and clean up his mess"," discovering that the rich life of Liberty City is just as dangerous as the tough streets where Luis grew up."",True,False,False,True,False,False,False,False
234,"World of Warcraft: Battle for Azeroth",https://www.imdb.com/title/tt8630174/?ref_=adv_li_tt,2018,T,7.2,597,"A new conflict erupts between the Alliance and the Horde causing Teldrassil to be burnt down by the Horde and the Forsaken capital of the Undercity to be controlled by the alliance.",True,True,False,False,False,False,False,False,False
235,"Halo 3",https://www.imdb.com/title/tt0494232/?ref_=adv_li_tt,2007,M,8.8,"11,877","Master Chief and the Arbiter must join together to attack the Covenant and destroy the Flood.",True,True,False,False,False,False,False,True,False
236,"Red Dead Revolver",https://www.imdb.com/title/tt0363934/?ref_=adv_li_tt,2004,M,7.8,"1,278","Set in the 1880s, you as a bounty hunter must stop a gang of outlaws from the Wild West. You need to also find and kill the man who murdered your parents in order to avenge them. On your path you will be aided by those willing to help you.",True,True,False,False,False,False,False,False,False
237,"Batman Begins",https://www.imdb.com/title/tt0450392/?ref_=adv_li_tt,2005,T,8.2,"13,737","You play as Batman and unleash your terror into the hearts of criminals, battling against foes such as Dr. Jonathan Crane/The Scarecrow, Ra's al Ghul, and Carmine "The Roman"" Falcone."",True,True,False,True,False,False,False,False,False
238,"Dark Souls III",https://www.imdb.com/title/tt4795016/?ref_=adv_li_tt,2016,M,9.1,"4,383","The fire is fading. Darkness creeps across the land. The Lords of Cinder charged with watching over the First Flame have abandoned their thrones. The Champion of Ash, an undead is chosen to return them to their thrones.",True,True,False,False,False,True,False,False,False
239,"Middle-Earth: Shadow of Mordor",https://www.imdb.com/title/tt3330488/?ref_=adv_li_tt,2014,M,8.2,"5,606","The family of Talion, a ranger of Gondor responsible for guarding the Black Gate of Mordor, is killed by Saurons armies, but Talion is revived with wraith-like abilities and heads into Mordor to exact his revenge.",True,True,False,False,False,True,False,False,False
240,"Alien vs. Predator: Evolution",https://www.imdb.com/title/tt15034706/?ref_=adv_li_tt,2013,T,8.1,8,"After subjugating a Xenomorph Hive, Berserker Predators murder a fellow Yuatja, alerting its master who sets out to take vengeance. Meanwhile a rogue Xenomorph is born to answer the call of its enslaved Queen.",True,True,False,False,False,False,False,True,False
241,"The Sopranos: Road to Respect",https://www.imdb.com/title/tt0484895/?ref_=adv_li_tt,2006,M,6,513,"Taking place after season 5 of the series, The Sopranos: Road to Respect involves Joey LaRocca attempting to rise up in Tony Soprano's organization and come out from under the shadow of his father.",True,True,False,True,False,False,False,False,False
242,"Batman: The Telltale Series",https://www.imdb.com/title/tt5785964/?ref_=adv_li_tt,2016,M,8,"3,824","Follows Bruce Wayne as he tries to juggle being the Billionaire and owner of Wayne Enterprises, with the masked vigilante Batman.",True,False,False,True,False,False,False,True,False
243,"The Fifth Element",https://www.imdb.com/title/tt0377917/?ref_=adv_li_tt,1998,T,7.6,"11,904","In this tense 3-D action adventure game based on the eponymous movie, play as either New York City cabby Korben Dallas or the mysterious Leeloo, a woman who holds the secret to the safety of the entire universe.",True,True,False,False,False,False,False,True,False
244,"Total War: Warhammer III",https://www.imdb.com/title/tt18816210/?ref_=adv_li_tt,2022,,8.2,26,"Add a Plot",True,False,False,False,False,True,False,False,False
245,"Metal Gear Solid 4: Guns of the Patriots",https://www.imdb.com/title/tt0462423/?ref_=adv_li_tt,2008,M,9.4,"10,612","When the nations of the world rely upon private military companies to fight their battles for them, renegade Liquid Ocelot emerges as the head of a potent coalition of mercenary powers. Solid Snake returns to save the world once again.",True,True,False,False,False,False,False,False,False
246,"The Wolf Among Us",https://www.imdb.com/title/tt3186880/?ref_=adv_li_tt,2013,M,8.9,"7,149","As Bigby Wolf, the big bad wolf in human form, you will discover that the brutal, bloody murder of a Fable is just a taste of things to come when another dead Fable is found which starts the hunt for a serial killer.",True,False,False,True,False,False,False,False,False
247,"Tales of Arise",https://www.imdb.com/title/tt11061762/?ref_=adv_li_tt,2021,T,8.3,257,"Rena's superior technological and magical advancement cause it to hold power over Dahna, taking its resources and treating its people as slaves.",True,True,False,False,False,True,False,False,False
248,"The Amazing Spider-Man 2",https://www.imdb.com/title/tt3262076/?ref_=adv_li_tt,2014,T,5.7,"1,287","Spiderman faces new threats to the city of New York.",True,True,False,True,False,False,False,False,False
249,"Psychonauts 2",https://www.imdb.com/title/tt5337160/?ref_=adv_li_tt,2021,T,8.8,617,"The game will pick up after the conclusion of Psychonauts in the Rhombus of Ruin, following Zanotto's rescue, the team returns to Psychonaut Headquarters, where Raz discovers that the ... See full summary Â»",True,True,True,False,False,False,False,False,False
250,"Call of Duty: World at War",https://www.imdb.com/title/tt1323508/?ref_=adv_li_tt,2008,M,8.2,"11,639","An epic story of an American marine and a Soviet soldier in WWII.",True,False,False,False,False,False,False,False,True
251,"The Legend of Zelda: Ocarina of Time",https://www.imdb.com/title/tt0184666/?ref_=adv_li_tt,1998,E,9.6,"9,526","A young Kokiri boy discovers that his destiny is to free the Seven Sages and save the land of Hyrule from the treacherous sorcerer Ganondorf.",True,True,False,False,False,True,False,False,False
252,"Left 4 Dead 2",https://www.imdb.com/title/tt1543024/?ref_=adv_li_tt,2009,M,8.3,"6,776","Four new survivors must make their way across the American South while surviving a zombie apocalypse.",True,False,False,False,False,False,False,False,False
253,"League of Legends",https://www.imdb.com/title/tt2071507/?ref_=adv_li_tt,2009,T,7.2,"2,731","Assume the role of an unseen summoner and battle against a team of other players or computer-controlled champions in the immensely popular multiplayer online battle arena League of Legends.",True,True,False,False,False,True,False,False,False
254,"Hollow Knight",https://www.imdb.com/title/tt7791150/?ref_=adv_li_tt,2017,E10+,8.8,"2,039","This is the story of a knight, in a quest to uncover the secrets of the long-abandoned kingdom of the Hallownest insects, whose depths attract the adventurous and brave with the promise of treasure or the answer to ancient mysteries.",True,True,False,False,False,True,False,False,False
255,"Gears 5",https://www.imdb.com/title/tt8801880/?ref_=adv_li_tt,2019,M,7.8,"1,389","As Kait you must journey across the biggest, most beautiful Gears world to uncover the origins of the Locust, and fight with your squad to protect what's left.",True,True,False,False,False,False,False,True,False
256,"Xenoblade Chronicles",https://www.imdb.com/title/tt1710626/?ref_=adv_li_tt,2010,T,8.9,644,"In a world of endless ocean, all life lives on the decaying corpses of two gigantic titans, the Bionis and Mechonis. When the army of Mechonis attacks his home, young scientist Shulk sets out for revenge.",True,True,False,False,False,True,False,False,False
257,"Dark Souls",https://www.imdb.com/title/tt2015348/?ref_=adv_li_tt,2011,M,9.1,"4,770","After narrowly escaping a doomed fate in an asylum, an undead warrior fights his way through the desolate remains of Lordran, once a sprawling utopia lead by the gods, to seek his purpose and fulfill a centuries old prophecy.",True,True,False,False,False,True,False,False,False
258,"Call of Duty: Ghosts",https://www.imdb.com/title/tt2951478/?ref_=adv_li_tt,2013,M,6.6,"8,584","Ten years after a terrible attack that wipes out part of the population, two brothers must rebel against a federation controlled by a psychotic soldier who once was part of the rebellion called "The Ghosts""."",True,False,False,False,False,False,False,False,True
259,"Far Cry Primal",https://www.imdb.com/title/tt5114332/?ref_=adv_li_tt,2016,M,7.4,"3,306","Set during the Stone Age, Far Cry Primal follows Takkar, who rises from an unarmed hunter to the leader of his tribe.",True,True,False,False,False,False,False,False,False
260,"Assassin's Creed: Rogue",https://www.imdb.com/title/tt4117250/?ref_=adv_li_tt,2014,M,7.7,"4,166","Bridging the gap between Assassin's Creed IV and III, as tragedy and failure force Shay Cormac to question his own Creed. The Assassin turns Templar and embarks on a quest of vengeance and personal revelation, during the Seven Years' War.",True,True,False,False,False,False,False,False,False
261,"Spider-Man: Shattered Dimensions",https://www.imdb.com/title/tt1629701/?ref_=adv_li_tt,2010,T,7.7,"1,501","An artifact known as the "Tablet of Order and Chaos"" is shattered"," causing problems with multiple Marvel realities. Madame Web calls on 4 versions of Spider-Man from 4 realities to assist her in bringing the realities back into balance."",True,True,False,False,False,True,False,False
262,"Hitman 2",https://www.imdb.com/title/tt8525684/?ref_=adv_li_tt,2018,M,8.2,"1,816","Agent 47 embarks on a stealth mission to track down the elusive Shadow Client while learning the truth about his past. The spy thriller takes the assassin across international locations, from vibrant Miami to dangerous rainforests.",True,False,False,True,False,False,True,False,False
263,"Call of Duty: Black Ops 4",https://www.imdb.com/title/tt8295516/?ref_=adv_li_tt,2018,M,5.5,"2,450","Call of Duty: Black Ops 4 is the first entry in the first-person shooter series to contain only a multiplayer mode, and a new battle royale mode called Blackout.",True,False,False,False,False,False,False,False,False
264,"Cuphead: The Delicious Last Course",https://www.imdb.com/title/tt14876256/?ref_=adv_li_tt,2022,E10+,8.9,143,"The two brothers, Cuphead and Mugman are joined by Ms. Chalice for a DLC add-on adventure on a brand new island. Are you ready to take on a new cast of multi-faceted, screen-filling bosses to assist Chef Saltbaker in Cuphead's final challenging quest?",True,True,False,False,False,False,False,False,False
265,"Def Jam: Fight for NY",https://www.imdb.com/title/tt0426436/?ref_=adv_li_tt,2004,M,8.4,928,"D-Mob, after being arrested for involvement in a shooting, is broken out of police custody. Now, his crew is involved in a major turf war with Crow, with control of New York's underground at stake.",True,False,False,True,False,False,False,False,True
266,"Outlast 2",https://www.imdb.com/title/tt4733294/?ref_=adv_li_tt,2017,,7.5,"2,240","Investigative Journalists Blake and his wife Lynn, travel to the Arizona Desert to pursue a lead on a popular suicide, but are soon ambushed by a mysterious and terrifying cult.",True,True,False,False,False,False,False,False,False
267,"Quantum Break",https://www.imdb.com/title/tt3391046/?ref_=adv_li_tt,2016,M,7.7,"1,960","Jack Joyce attempts to stabilize time before it breaks completely, after he gains the ability to manipulate time locally when an experiment goes awry.",True,False,False,False,False,False,True,True,False
268,"Lego Marvel Super Heroes",https://www.imdb.com/title/tt2620204/?ref_=adv_li_tt,2013,E10+,8.2,"3,415","When the Silver Surfer and his surfboard are knocked out of the sky, shattering the board into bricks that are scattered throughout the Marvel Universe, Nick Fury calls in the heroes of the Marvel Universe to retrieve the "cosmic bricks"""," before villains"," like Loki or Magneto"," can take them."",True,True,False,False,False,True
269,"Dead or Alive Xtreme 3",https://www.imdb.com/title/tt5541120/?ref_=adv_li_tt,2016,M,6.5,43,"The latest entry in the Dead or Alive Xtreme series, it features new and simple game systems, uses high-end 3D models, and has high-quality graphics by way of the new Soft Engine.",True,True,False,False,False,False,False,False,False
270,"Halo 5: Guardians",https://www.imdb.com/title/tt3467114/?ref_=adv_li_tt,2015,T,7.1,"3,109","Peace is shattered when colony worlds are unexpectedly attacked. And when humanity's greatest hero goes missing, Spartan Jameson Locke is tasked with hunting the Master Chief and solving a mystery that threatens the entire galaxy.",True,True,False,False,False,False,True,False,False
271,"Halo: Reach",https://www.imdb.com/title/tt1723639/?ref_=adv_li_tt,2010,M,8.6,"6,846","A highly-trained branch of the UNSC known as the Noble Team must defend the planet of Reach from a massive Covenant invasion.",True,True,False,False,False,False,False,True,False
272,"Max Payne 2: The Fall of Max Payne",https://www.imdb.com/title/tt0366758/?ref_=adv_li_tt,2003,M,9.1,"10,711","The brooding cop has left the DEA and returned to the NYPD. When his latest case ends up involving the thought-dead femme fatale Mona Sax, he finds that his journey through the night is far from over.",True,False,False,True,False,False,False,False,False
273,"Half-Life: Alyx",https://www.imdb.com/title/tt11321196/?ref_=adv_li_tt,2020,,9.5,725,"A VR game of an impossible fight against a vicious alien race known as the Combine, set between the events of Half-Life and Half-Life 2. Play as Alyx Vance, humanity's only chance for survival.",True,True,False,False,False,False,False,False,False
274,Ghostbusters,https://www.imdb.com/title/tt1142978/?ref_=adv_li_tt,2009,T,8.4,"3,031","You play the newest employee of the paranormal investigations and eliminations business as a new wave of Gozer related hauntings plagues New York City.",True,True,True,False,False,False,False,False,False
275,"Hitman: Absolution",https://www.imdb.com/title/tt2071475/?ref_=adv_li_tt,2012,M,8.2,"6,472","After assassinating his former handler Diana, Agent 47 goes on a mission on her request to track down a young girl named Victoria. Meanwhile, his own employers hunt him. and arms manufacturer Blake Dexter pursues Victoria.",True,False,False,True,False,False,False,False,False
276,"Spider-Man: The City That Never Sleeps",https://www.imdb.com/title/tt12106604/?ref_=adv_li_tt,2018,,8.2,803,"Spider-Man falls headfirst into a crime wave led by the ruthless mob boss, Hammerhead.",True,True,False,True,False,False,False,False,False
277,"The Outer Worlds",https://www.imdb.com/title/tt9417446/?ref_=adv_li_tt,2019,M,8,"2,092","Lost in transit while on a colonist ship bound for the furthest edge of the galaxy, you awake decades later only to find yourself in the midst of a deep conspiracy threatening to destroy the Halcyon colony.",True,True,False,False,False,False,False,True,False
278,"South Park: The Stick of Truth",https://www.imdb.com/title/tt2133326/?ref_=adv_li_tt,2014,M,8.9,"4,830","As the New Kid, discover the lost Stick of Truth, and earn your place at the side of Stan, Kyle, Cartman and Kenny as their new friend.",True,True,True,False,False,False,False,False,False
279,"The Witcher",https://www.imdb.com/title/tt1135081/?ref_=adv_li_tt,2007,M,8.5,"4,103","In medieval times, Geralt of Rivia, a member of a fading order of professional monster slayers known as Witchers, is on trail of Salamandra, a secretive crime syndicate that stole dangerous alchemical formulas from Witchers' fort.",True,True,False,False,False,False,False,False,False
280,"Shadow the Hedgehog",https://www.imdb.com/title/tt0454943/?ref_=adv_li_tt,2005,E10+,5.5,911,"Suffering from amnesia, Shadow the Hedgehog goes to extreme measures to discover the truth about his past and find out who - or what - he really is, all the while caught up in a three sided war between his friends, G.U.N., the Eggman Empire, and a strange race of alien invaders.",True,True,False,True,False,False,False,False,False
281,"GoldenEye 007",https://www.imdb.com/title/tt0205973/?ref_=adv_li_tt,1997,T,9.1,"5,605","James Bond must track down agent-turned-terrorist Alec Trevelyan to stop the launch of a powerful satellite. Play the game that set the stage for the First-person shooter genre on the console.",True,True,False,False,False,False,False,False,True
282,"Final Fantasy XIV: Endwalker",https://www.imdb.com/title/tt13991580/?ref_=adv_li_tt,2021,T,8.6,117,"The Warrior of Light and Scions of the Seventh Dawn return from the First to their home on the Source, only to be faced with their most dangerous threat yet: a second coming of the Final Days that threatens to tear their world apart.",True,True,False,False,False,True,False,False,False
283,"South Park: The Fractured but Whole",https://www.imdb.com/title/tt4782144/?ref_=adv_li_tt,2017,M,8.4,"1,891","Delve into the crime-ridden underbelly of South Park as the New Kid, to battle the forces of evil while Coon strives to make his team the most beloved superheroes in history.",True,True,True,False,False,False,False,False,False
284,"Mortal Kombat X",https://www.imdb.com/title/tt3772796/?ref_=adv_li_tt,2015,M,8.3,"3,978","Two years after the death of Shao Khan, the heroes of Earthrealm must face their fallen comrades and prevent Shinnok from corrupting the Jinsei, the source of Earthrealm's life-force.",True,True,False,False,False,True,False,False,False
285,"LEGO The Incredibles",https://www.imdb.com/title/tt8205060/?ref_=adv_li_tt,2018,E10+,7.3,471,"A new game where players take control of their favorite Incredibles characters in scenes and action sequences from both movies in the franchise.",True,True,True,False,False,False,False,False,False
286,"Rainbow Six: Siege",https://www.imdb.com/title/tt4779020/?ref_=adv_li_tt,2015,M,7.8,"2,929","A team of soldiers and militarists are recruited into an elite counter terrorism unit. Their objective is to fight terrorism across the globe. A threat has emerged that targets the Western world and its interests around the world.",True,True,False,True,False,False,False,False,False
287,Doom,https://www.imdb.com/title/tt0286598/?ref_=adv_li_tt,1993,M,8.6,"4,945","A rogue tough space marine (referred to as Doomguy) is the only survivor in a hell-infested facility. He must fight his way to uncover a bitter truth",True,False,False,False,False,False,False,True,False
289,"The Evil Within 2",https://www.imdb.com/title/tt7025912/?ref_=adv_li_tt,2017,M,8.3,"2,212","Three years after the events at Beacon Mental Hospital, Sebastian Castellanos has left the Krimson City Police Department, but the mysterious organization MOBIUS gives him a chance to save his own thought-dead daughter.",True,True,False,False,False,False,False,False,False
290,"Back to the Future: The Game - 30th Anniversary Edition",https://www.imdb.com/title/tt4961498/?ref_=adv_li_tt,2015,T,8,698,"Point and click adventure that follows Marty into time traveling mischief in 1931.",True,True,False,False,False,False,True,False,False
291,"Harry Potter and the Deathly Hallows: Part II",https://www.imdb.com/title/tt1680310/?ref_=adv_li_tt,2011,E10+,6.9,872,"Harry, Ron and Hermione must destroy the last of the horcruxes to kill Voldemort once and for all.",True,True,False,False,False,False,False,False,False
292,"God of War: Ghost of Sparta",https://www.imdb.com/title/tt1756534/?ref_=adv_li_tt,2010,M,8.5,"2,342","Kratos is still haunted by the visions of his mortal past and decides to explore his origins. In Atlantis, he finds his mother Callisto, who claims that his brother Deimos is still alive.",True,True,False,False,False,True,False,False,False
293,"Call of Duty",https://www.imdb.com/title/tt0382590/?ref_=adv_li_tt,2003,T,8.6,"6,811","You play as three different Allied nations: the Americans, the British, and the Russians. From 1944 to 1945, you must answer the call of duty and defeat the domination-bent Germans.",True,True,False,False,False,False,False,False,False
294,"Star Wars: The Old Republic - Legacy of the Sith",https://www.imdb.com/title/tt16173808/?ref_=adv_li_tt,2022,,7.7,28,"The war between the galactic republic and the Sith empire spreads to new worlds! Dangerous fringe groups rise in the dark corners of the galaxy and Darth Malgus pursues an unknown plan. ... See full summary Â»",True,True,False,False,False,True,False,False,False
295,"The Witcher 3: Wild Hunt - Blood and Wine",https://www.imdb.com/title/tt5667286/?ref_=adv_li_tt,2016,M,9.7,"7,555","Geralt is in the southern province of Toussaint where a monstrous serial killer is targeting knights with a dark past. Geralt and his old vampire friend investigate the killer's motives.",True,True,False,False,False,False,False,False,False
296,"Sonic Adventure 2",https://www.imdb.com/title/tt0277334/?ref_=adv_li_tt,2001,E,8.1,"1,454","Sonic is arrested after being falsely accused of crimes committed by another hedgehog named Shadow, meanwhile Eggman threatens to destroy the world in 24 hours with a planet destroying weapon if the world doesn't surrender to his rule",True,True,False,False,True,False,False,False,False
297,Returnal,https://www.imdb.com/title/tt12496966/?ref_=adv_li_tt,2021,M,8.2,526,"Roguelike about an astronaut trying to reach the source of a strange signal on a surreal forbidden planet where each time she gets killed by the hostile aliens she's sent back to the moment she arrived on the alien world.",True,True,False,False,False,False,False,False,False
298,"Alan Wake",https://www.imdb.com/title/tt0466662/?ref_=adv_li_tt,2010,T,8.5,"5,899","While on vacation in the small town of Bright Falls, a struggling writer must investigate the mysterious disappearance of his wife while events from his latest manuscript, which he can't remember writing, begin to come true.",True,True,False,False,False,False,False,False,False
299,"Aliens vs. Predator",https://www.imdb.com/title/tt1376693/?ref_=adv_li_tt,2010,M,7.1,"1,402","Based on the Alien and Predator film franchises, take control of an Xenomorph, predator, or human marine in online or single player.",True,False,False,False,False,False,False,True,False
